id,pid,accountno,balance
9002,46,68960,-44
9003,734,25565,-630
9004,472,67366,875
9005,500,19934,697
9006,823,60702,711
9007,626,43858,-393
9008,829,74443,955
9009,283,39648,-933
9010,863,71737,-304
9011,993,72179,-841
9012,504,59118,-764
9013,251,41965,379
9014,160,78777,-493
9015,587,13347,172
9016,407,63869,-64
9017,316,53930,485
9018,550,75008,-595
9019,727,79529,-330
9020,130,31653,-452
9021,464,27793,-241
9022,934,46319,89
9023,228,67054,-596
9024,739,66243,715
9025,14,74160,-777
9026,985,17097,-192
9027,679,22358,821
9028,140,46532,676
9029,681,15697,-107
9030,262,15449,-334
9031,405,53009,938
9032,944,51375,-231
9033,713,73789,526
9034,642,37645,-740
9035,613,21560,-674
9036,576,40151,697
9037,706,27494,749
9038,290,77612,671
9039,732,61318,35
9040,695,76588,422
9041,316,72596,-119
9042,586,55419,-740
9043,587,44784,-493
9044,880,84393,-179
9045,858,70076,-134
9046,805,47573,903
9047,162,84183,-462
9048,596,42380,594
9049,504,89033,-509
9050,953,53159,734
9051,760,44003,762
9052,554,57690,-735
9053,30,32657,634
9054,572,59346,-478
9055,334,84220,380
9056,948,15964,-918
9057,424,25243,-108
9058,745,19801,-223
9059,89,54737,-118
9060,267,66675,449
9061,707,79646,152
9062,944,69682,657
9063,79,84627,-889
9064,898,47161,-778
9065,666,55218,-594
9066,652,30876,721
9067,275,36352,-80
9068,791,10246,690
9069,573,70229,191
9070,685,71483,-528
9071,770,76358,-648
9072,374,86224,-425
9073,757,88709,149
9074,90,16228,806
9075,740,37942,-869
9076,596,86717,37
9077,560,23852,357
9078,843,35774,-901
9079,696,72899,-324
9080,893,74745,-734
9081,48,58768,-688
9082,947,69419,251
9083,178,76740,297
9084,355,40627,411
9085,928,56445,-178
9086,880,65360,-773
9087,449,82544,-601
9088,917,41850,823
9089,48,45649,584
9090,380,34688,-339
9091,136,23165,278
9092,285,34209,770
9093,824,44157,999
9094,208,22669,-157
9095,251,48865,-783
9096,97,78770,124
9097,472,42192,-667
9098,343,34609,22
9099,614,73182,-616
9100,336,45642,-41
9101,726,53842,278
9102,504,58162,-172
9103,3,83574,7
9104,236,62976,74
9105,806,20067,-434
9106,873,17380,751
9107,519,43203,207
9108,436,86312,164
9109,604,45963,-837
9110,933,22386,150
9111,238,55307,-485
9112,957,29438,-235
9113,796,82418,-781
9114,885,74695,-421
9115,408,41102,-875
9116,515,23520,-711
9117,78,32475,437
9118,284,89512,-196
9119,748,16662,542
9120,2,50610,-990
9121,227,16579,-766
9122,290,33869,-881
9123,864,38643,-222
9124,329,84276,-805
9125,641,25897,-557
9126,881,80681,-245
9127,758,28711,-417
9128,801,22740,-855
9129,944,77820,-109
9130,40,53282,584
9131,621,59405,229
9132,821,10815,970
9133,434,50942,-566
9134,948,52550,-562
9135,751,84388,388
9136,968,63914,887
9137,360,19596,-547
9138,26,76187,338
9139,570,17948,-296
9140,647,12471,-741
9141,283,61919,-670
9142,781,56906,-374
9143,224,35593,813
9144,571,71186,-543
9145,982,20095,667
9146,113,27973,-926
9147,58,48483,312
9148,682,29801,-471
9149,202,34678,611
9150,116,10386,946
9151,214,34095,-477
9152,85,84026,-352
9153,37,36439,390
9154,451,89471,-326
9155,301,83743,-568
9156,844,50340,-444
9157,988,31571,-884
9158,930,23001,808
9159,236,64399,-762
9160,560,38763,172
9161,737,12408,-17
9162,759,88876,-48
9163,680,58302,552
9164,244,54790,899
9165,670,28449,-274
9166,725,82567,615
9167,572,58894,248
9168,324,76293,-142
9169,831,82269,-550
9170,632,72378,502
9171,690,81410,298
9172,639,49114,387
9173,223,14160,939
9174,674,82325,-726
9175,71,16693,-625
9176,855,88386,528
9177,165,51007,478
9178,726,35831,850
9179,970,17308,711
9180,299,24862,-243
9181,422,54842,627
9182,303,13604,-70
9183,336,11495,347
9184,872,49828,94
9185,585,38183,666
9186,834,69969,-996
9187,320,13070,-152
9188,185,88104,-709
9189,385,17162,-888
9190,531,33142,887
9191,891,69705,37
9192,696,14240,375
9193,865,77639,-162
9194,889,33194,-763
9195,105,47370,-32
9196,571,43312,-384
9197,161,30246,118
9198,271,23923,-235
9199,789,24976,-892
9200,979,79653,-407
9201,70,65421,-97
9202,649,32487,-307
9203,193,86286,-549
9204,656,66083,871
9205,956,89484,62
9206,696,37119,-307
9207,140,39077,421
9208,123,42909,549
9209,424,45792,-480
9210,299,57256,-516
9211,898,35125,-149
9212,730,34178,-506
9213,18,43933,587
9214,105,79542,-842
9215,963,16103,-38
9216,487,58588,-679
9217,312,15762,817
9218,26,88643,-426
9219,931,48802,-913
9220,474,21640,728
9221,575,38682,-929
9222,995,78355,-569
9223,173,80540,-656
9224,673,80638,823
9225,496,12814,-965
9226,999,71876,155
9227,141,30908,-492
9228,330,17185,-559
9229,655,28392,971
9230,6,28366,-136
9231,939,57022,-959
9232,484,59591,-810
9233,928,82655,-946
9234,869,20267,205
9235,273,38044,-412
9236,397,18339,963
9237,14,51416,958
9238,215,15706,364
9239,554,72606,-603
9240,416,64651,-698
9241,74,14686,-80
9242,911,16096,738
9243,581,62686,781
9244,384,74557,-414
9245,942,56757,207
9246,710,32934,-321
9247,161,14346,271
9248,994,60993,-462
9249,608,74214,-481
9250,71,81033,-342
9251,566,38533,-388
9252,617,76542,45
9253,363,60109,-876
9254,179,18631,-949
9255,97,81029,727
9256,758,23976,30
9257,926,72466,-765
9258,808,10542,297
9259,619,29381,-327
9260,555,57538,-253
9261,685,47715,608
9262,420,31040,-669
9263,639,29349,-467
9264,822,46200,-780
9265,925,84888,310
9266,898,10556,608
9267,468,17414,-843
9268,908,40847,-554
9269,641,50773,-677
9270,163,50933,257
9271,63,77330,525
9272,42,44556,132
9273,237,11604,805
9274,397,63241,-157
9275,463,22386,-400
9276,837,57287,40
9277,43,36628,654
9278,471,10837,-698
9279,664,61448,-705
9280,21,48800,741
9281,804,68718,-953
9282,473,24967,-77
9283,768,69657,270
9284,394,54101,-228
9285,976,31293,-782
9286,617,75028,806
9287,614,23909,918
9288,21,13777,-721
9289,404,81655,-505
9290,548,81708,-473
9291,587,42647,-343
9292,135,40399,-812
9293,15,80230,-755
9294,57,24648,922
9295,502,53425,369
9296,614,53080,709
9297,969,23873,921
9298,526,10450,785
9299,462,88530,-174
9300,874,63462,-449
9301,579,48339,793
9302,242,40323,-279
9303,32,22111,-572
9304,933,50211,-712
9305,258,67544,-674
9306,655,84609,6
9307,922,27289,74
9308,565,43294,279
9309,214,42345,-51
9310,418,26220,-258
9311,237,61279,581
9312,280,39659,922
9313,387,84218,-54
9314,858,89501,-169
9315,65,52323,43
9316,362,71339,-377
9317,700,74949,-713
9318,190,44951,-57
9319,445,69429,-701
9320,525,35403,-825
9321,741,30829,62
9322,643,65133,-932
9323,201,48946,662
9324,128,47867,734
9325,506,51864,237
9326,709,54674,98
9327,65,43125,-74
9328,280,48013,-611
9329,582,51729,-893
9330,174,25549,-355
9331,294,21024,241
9332,66,10141,253
9333,75,52990,26
9334,692,26438,653
9335,873,42578,803
9336,226,81509,393
9337,940,47574,455
9338,867,19453,-610
9339,705,14186,718
9340,291,79328,613
9341,831,14517,-915
9342,742,87854,900
9343,563,80550,625
9344,757,81180,-238
9345,820,69125,816
9346,454,42105,855
9347,458,77670,184
9348,898,35840,697
9349,741,24793,504
9350,800,57931,89
9351,764,60253,951
9352,80,32856,-341
9353,798,79168,902
9354,874,63661,-60
9355,155,49352,998
9356,288,70558,790
9357,154,15967,-187
9358,869,10546,23
9359,671,46491,713
9360,601,28975,743
9361,201,51044,901
9362,616,79841,796
9363,11,76949,-634
9364,602,40230,-315
9365,385,29563,-852
9366,497,34624,684
9367,765,21528,-762
9368,887,25197,-563
9369,356,22767,-585
9370,593,88257,-898
9371,411,29072,474
9372,715,29391,-75
9373,784,54198,-283
9374,1000,59942,849
9375,930,85667,-153
9376,592,34712,221
9377,853,85083,-252
9378,929,63599,609
9379,792,74095,615
9380,648,33782,-491
9381,976,15727,-993
9382,637,22238,927
9383,813,35516,-373
9384,577,52928,-464
9385,710,58420,-383
9386,784,35857,954
9387,683,15811,-37
9388,249,22036,-148
9389,882,84528,-181
9390,713,75734,-133
9391,354,32299,-268
9392,638,25897,-376
9393,268,22325,712
9394,882,62794,-263
9395,487,13167,812
9396,94,39389,532
9397,796,54801,750
9398,733,14657,112
9399,208,11027,-23
9400,123,71503,-330
9401,928,36104,727
9402,464,69867,-75
9403,915,17967,391
9404,51,19733,-801
9405,746,10501,-396
9406,681,16538,-555
9407,712,15573,-940
9408,36,82573,924
9409,200,29314,813
9410,767,84932,-347
9411,314,52693,-394
9412,322,77299,-968
9413,43,35592,204
9414,96,31793,506
9415,457,51501,-422
9416,653,69466,958
9417,847,84472,225
9418,9,17108,835
9419,553,23008,-980
9420,143,54139,-410
9421,417,77880,819
9422,966,35269,-679
9423,223,18554,-227
9424,247,15358,591
9425,645,12890,778
9426,660,50721,709
9427,784,10502,-883
9428,28,25496,-797
9429,689,11333,617
9430,700,16224,-516
9431,692,35578,75
9432,646,21075,64
9433,504,86670,-74
9434,332,45231,-581
9435,42,41760,15
9436,872,49662,-516
9437,682,63053,-78
9438,794,11227,-24
9439,931,25111,-129
9440,626,62654,69
9441,113,52905,79
9442,75,45776,906
9443,846,49072,893
9444,126,89767,106
9445,261,66411,922
9446,576,72403,-645
9447,920,11221,719
9448,409,63970,-776
9449,633,72810,227
9450,480,35352,-171
9451,183,37046,648
9452,252,18267,703
9453,724,45158,-85
9454,297,35602,805
9455,906,72388,-40
9456,957,51325,187
9457,254,48218,-385
9458,686,79775,311
9459,965,85901,921
9460,171,16734,7
9461,1,10208,-17
9462,268,40581,-681
9463,884,75336,-427
9464,861,55017,980
9465,472,65290,-348
9466,915,41489,300
9467,493,21471,-745
9468,123,72062,-386
9469,115,18039,608
9470,650,43979,941
9471,211,59977,502
9472,1000,51517,99
9473,708,79211,-838
9474,691,12691,392
9475,900,45316,-340
9476,788,37214,10
9477,276,81087,-800
9478,288,21655,206
9479,582,72865,-711
9480,749,43747,-940
9481,782,42501,562
9482,732,41621,663
9483,160,48587,-145
9484,404,63573,-76
9485,786,43393,175
9486,929,14074,446
9487,858,46713,-67
9488,162,22143,809
9489,425,59832,-82
9490,748,67248,14
9491,136,61688,902
9492,10,40702,919
9493,887,10620,-403
9494,234,30910,38
9495,6,82495,-140
9496,662,62926,325
9497,310,51402,414
9498,593,44301,-180
9499,969,23608,-284
9500,802,30802,-763
9501,397,13942,-248
9502,600,85476,-211
9503,842,72792,-805
9504,707,40723,363
9505,191,75779,428
9506,116,12576,652
9507,467,41499,-793
9508,294,61955,711
9509,265,34237,-497
9510,337,79876,472
9511,571,76639,52
9512,590,51191,-923
9513,414,50215,933
9514,271,24210,-509
9515,854,68856,0
9516,382,65366,-720
9517,123,74427,-256
9518,803,11112,-517
9519,452,43933,-888
9520,498,56138,-597
9521,268,84370,330
9522,636,12057,513
9523,845,57481,-573
9524,982,40995,-113
9525,851,64655,658
9526,749,51498,-916
9527,70,62695,202
9528,166,78602,166
9529,866,49277,-107
9530,36,48793,292
9531,508,21642,-530
9532,422,67009,512
9533,701,34002,667
9534,99,64495,177
9535,312,23571,937
9536,318,47335,-342
9537,864,41403,-61
9538,341,84486,179
9539,577,83689,280
9540,307,35305,-762
9541,540,30376,-356
9542,621,59963,-780
9543,388,15200,-630
9544,433,35388,641
9545,647,50186,411
9546,69,64820,-733
9547,326,76163,-19
9548,210,75962,445
9549,161,89234,470
9550,587,81688,-35
9551,180,10343,-936
9552,551,50033,865
9553,779,62815,-14
9554,304,79648,-881
9555,110,46398,683
9556,560,83347,-248
9557,374,71332,-194
9558,385,11525,176
9559,890,63683,307
9560,981,68324,828
9561,39,80427,240
9562,563,86300,361
9563,354,10516,-984
9564,716,25314,-195
9565,312,73764,393
9566,109,15444,-701
9567,556,27509,-256
9568,810,78668,287
9569,488,86940,628
9570,635,26160,817
9571,994,55657,-216
9572,545,66091,439
9573,353,14867,23
9574,327,20399,348
9575,135,37951,131
9576,701,55757,-107
9577,921,71521,388
9578,821,16817,684
9579,843,48229,-262
9580,701,28821,-331
9581,927,22702,336
9582,725,12037,-395
9583,100,24998,-477
9584,449,25311,101
9585,300,22958,-890
9586,952,13493,636
9587,152,63432,374
9588,484,52022,294
9589,909,51157,-231
9590,830,44058,661
9591,112,68068,-292
9592,161,54114,-173
9593,530,69208,-875
9594,701,71865,-12
9595,125,67483,-519
9596,971,74784,531
9597,86,24196,-803
9598,270,59257,336
9599,787,42228,458
9600,2,76888,-690
9601,310,12925,31
9602,886,27137,142
9603,969,33116,-575
9604,765,40336,-512
9605,339,29284,866
9606,878,32075,-970
9607,197,12905,132
9608,809,17734,-133
9609,532,84053,-285
9610,116,15386,-483
9611,999,13280,734
9612,704,48750,-636
9613,688,58468,-49
9614,61,25878,-780
9615,76,15153,672
9616,902,36115,176
9617,180,62064,419
9618,560,51227,32
9619,678,29537,631
9620,853,32093,172
9621,821,28364,600
9622,102,23935,-871
9623,772,89011,974
9624,246,58190,-812
9625,437,83718,590
9626,241,57595,-374
9627,970,20465,844
9628,638,41099,641
9629,614,30921,63
9630,716,80400,150
9631,108,82109,551
9632,590,30260,-641
9633,462,86744,619
9634,744,53220,-722
9635,415,23311,214
9636,352,60113,214
9637,200,66367,-475
9638,721,37457,-207
9639,338,43361,124
9640,171,84960,-428
9641,933,89517,-336
9642,100,17133,47
9643,621,35806,478
9644,667,46196,812
9645,349,31240,604
9646,380,52850,892
9647,653,50033,846
9648,291,75877,-906
9649,663,26259,897
9650,227,84925,281
9651,694,57984,-25
9652,585,69063,-299
9653,843,11585,-715
9654,903,53724,-98
9655,852,53182,993
9656,419,52838,-796
9657,605,89741,923
9658,307,41147,358
9659,268,16097,597
9660,877,36934,-664
9661,379,56883,826
9662,494,59572,686
9663,288,54587,-320
9664,381,30742,146
9665,408,57050,-166
9666,951,40194,591
9667,890,76473,535
9668,520,36411,-555
9669,889,28336,37
9670,695,49440,-899
9671,827,50953,735
9672,41,30904,-763
9673,825,43102,-99
9674,512,56116,162
9675,484,10403,746
9676,356,47814,54
9677,787,64804,281
9678,567,58389,823
9679,656,74027,375
9680,159,34846,557
9681,716,54832,6
9682,200,60301,890
9683,213,49651,221
9684,695,24665,578
9685,84,24129,-212
9686,416,84212,126
9687,994,15254,902
9688,608,61814,170
9689,93,71628,-798
9690,510,32123,-451
9691,237,46573,282
9692,923,61363,-515
9693,801,73698,-281
9694,740,10258,806
9695,971,60503,-132
9696,257,11074,-688
9697,932,18346,-924
9698,320,35995,418
9699,624,81454,-489
9700,370,63866,-184
9701,492,17914,689
9702,865,87621,309
9703,696,26984,-447
9704,857,77581,777
9705,182,23072,664
9706,77,68404,838
9707,729,46395,-229
9708,759,67196,212
9709,186,33183,555
9710,37,69407,-639
9711,731,70061,-10
9712,76,54772,52
9713,553,65603,-454
9714,863,30065,-995
9715,376,31021,977
9716,431,56865,-515
9717,671,48935,-30
9718,582,16282,-304
9719,764,49710,982
9720,722,77603,-687
9721,482,47617,-449
9722,922,27305,-989
9723,327,89152,-318
9724,903,81107,-833
9725,176,52079,-486
9726,849,67473,-838
9727,318,20361,-401
9728,840,45499,287
9729,698,27017,818
9730,957,22011,476
9731,541,62370,171
9732,425,74582,-83
9733,432,16126,-439
9734,970,88104,52
9735,744,46596,-561
9736,692,45233,-136
9737,80,53453,421
9738,861,63442,553
9739,143,23498,33
9740,497,79518,622
9741,999,14994,-695
9742,171,39271,93
9743,177,32156,-197
9744,6,51293,818
9745,149,20709,291
9746,130,44805,-902
9747,485,77227,-179
9748,818,71250,541
9749,604,39037,-248
9750,855,13098,108
9751,960,57935,-500
9752,482,72249,639
9753,603,13840,-739
9754,791,61030,272
9755,734,61102,-454
9756,155,80089,372
9757,174,25131,249
9758,329,11478,-752
9759,642,75557,717
9760,846,49574,354
9761,889,55858,-712
9762,278,25847,-391
9763,205,80738,247
9764,620,19950,-348
9765,759,42329,549
9766,280,58501,-128
9767,633,63526,534
9768,1000,39080,-16
9769,631,87496,8
9770,72,70173,892
9771,555,52166,63
9772,595,52157,-289
9773,256,10897,172
9774,820,43056,-39
9775,418,12821,922
9776,345,75370,-21
9777,682,20316,-117
9778,187,84295,333
9779,604,29041,-608
9780,362,42633,879
9781,833,65151,779
9782,171,19276,-835
9783,47,28075,457
9784,598,42398,-889
9785,660,43821,829
9786,102,49513,-284
9787,824,15683,-518
9788,529,40567,270
9789,702,36959,397
9790,217,76092,734
9791,376,64146,162
9792,915,55341,-259
9793,653,70146,-472
9794,467,22932,-590
9795,489,18952,776
9796,949,89292,332
9797,592,15810,-708
9798,451,16678,-632
9799,829,38489,62
9800,277,70540,92
9801,825,35487,129
9802,85,33806,966
9803,95,49828,43
9804,502,86164,351
9805,989,49516,555
9806,908,39344,757
9807,685,65799,320
9808,370,43658,983
9809,893,24663,694
9810,950,60212,-344
9811,432,63939,-42
9812,803,10842,974
9813,813,73152,390
9814,411,11214,590
9815,322,14448,-309
9816,846,63700,-56
9817,655,19117,-967
9818,828,84109,640
9819,703,42236,544
9820,377,47682,523
9821,755,71370,-8
9822,176,22098,-88
9823,429,19911,881
9824,224,31510,666
9825,752,71802,327
9826,535,31518,-448
9827,988,50843,871
9828,895,59978,-742
9829,327,51747,-111
9830,60,13937,-821
9831,700,47398,-285
9832,868,40648,-336
9833,586,89169,481
9834,782,60574,-176
9835,91,33284,-202
9836,957,11885,-614
9837,513,18874,744
9838,486,68654,675
9839,314,81654,-418
9840,852,19446,-342
9841,144,73304,414
9842,235,77718,-592
9843,32,73832,-389
9844,888,75225,-116
9845,907,28291,183
9846,426,77409,166
9847,632,49800,-388
9848,621,11794,779
9849,314,22922,-614
9850,664,23990,828
9851,891,80850,-696
9852,668,16702,-790
9853,445,75197,-825
9854,68,10400,-165
9855,901,66859,-365
9856,268,14646,441
9857,815,28313,989
9858,357,27797,-37
9859,859,13338,-115
9860,470,29521,-597
9861,546,21825,755
9862,892,20775,283
9863,883,20285,-800
9864,88,83138,-708
9865,119,64863,55
9866,160,86799,126
9867,58,42850,-75
9868,706,58878,575
9869,317,64283,80
9870,858,75300,-355
9871,223,42822,807
9872,208,59966,-295
9873,57,32414,-943
9874,696,81991,776
9875,580,37791,970
9876,681,32556,-307
9877,266,14237,-594
9878,818,58826,830
9879,911,23344,-171
9880,504,84650,154
9881,286,76695,605
9882,45,33875,-831
9883,176,71087,-238
9884,4,61208,988
9885,698,10073,395
9886,570,39293,420
9887,406,19230,597
9888,352,21294,-698
9889,212,81432,-316
9890,764,37862,871
9891,437,35065,-528
